feature,importance
Close_FFD,0.048414893
sma200,0.04801895
ma_spread,0.047170136
return_21d,0.046513386
return_5d,0.046357445
macd,0.04616109
vix_close,0.04598586
rsi_slope,0.045229875
price_to_sma200,0.043640666
bollinger_lower,0.04334995
atr_ratio,0.043344904
return_1d,0.043308612
rsi,0.04149565
stochastic_oscillator,0.041328922
volatility_21d,0.04128301
ma21,0.04076738
atr,0.040555198
volume_ratio,0.037753575
bollinger_upper,0.036448073
mean_sentiment_score,0.035630565
vix_change_1d,0.03536971
vix_ma5,0.035353854
neutral,0.03365228
ma7,0.032865953
negative,0.0
positive,0.0
