feature,importance
neutral,0.059373822
vix_ma5,0.04689087
atr,0.045707945
bollinger_lower,0.045351606
volatility_21d,0.045219973
vix_close,0.045120273
price_to_sma200,0.0446567
ma21,0.0434257
sma200,0.042357713
Close_FFD,0.041702773
return_5d,0.041226972
atr_ratio,0.04116404
stochastic_oscillator,0.040412005
rsi,0.040018946
ma7,0.03968178
rsi_slope,0.039678343
return_21d,0.03918402
bollinger_upper,0.0387027
vix_change_1d,0.038558908
return_1d,0.037798453
ma_spread,0.037768103
volume_ratio,0.037123863
macd,0.03572723
mean_sentiment_score,0.033147234
negative,0.0
positive,0.0
