feature,importance
return_21d,0.05213455
macd,0.047728777
stochastic_oscillator,0.047477677
sma200,0.046912435
atr_ratio,0.04690606
bollinger_lower,0.046606645
ma7,0.046250448
atr,0.0447273
volume_ratio,0.044183258
price_to_sma200,0.04374901
return_1d,0.043245208
ma21,0.043125868
bollinger_upper,0.043058664
volatility_21d,0.042723373
vix_ma5,0.04229463
rsi_slope,0.04176324
ma_spread,0.0413476
Close_FFD,0.041082807
return_5d,0.04074441
vix_close,0.040662322
rsi,0.038666565
vix_change_1d,0.03820377
mean_sentiment_score,0.036405392
positive,0.0
negative,0.0
neutral,0.0
