feature,importance
return_1d,0.05111883
bollinger_upper,0.04646846
return_5d,0.046325896
atr,0.046022985
vix_close,0.04574236
macd,0.045512307
ma21,0.04489415
vix_ma5,0.044609237
volume_ratio,0.044523183
stochastic_oscillator,0.04364388
sma200,0.043619156
volatility_21d,0.042816907
atr_ratio,0.042692266
ma_spread,0.042525195
price_to_sma200,0.04209914
bollinger_lower,0.04140987
vix_change_1d,0.041365452
Close_FFD,0.041046526
return_21d,0.040622905
rsi_slope,0.038811214
ma7,0.03852478
rsi,0.034359425
mean_sentiment_score,0.029466486
neutral,0.021779444
negative,0.0
positive,0.0
