feature,importance
rsi,0.05191342
return_5d,0.050366152
Close_FFD,0.047712497
sma200,0.04764649
bollinger_lower,0.046664935
macd,0.046573568
return_21d,0.046561096
volume_ratio,0.045782607
vix_change_1d,0.045581874
atr,0.045366745
atr_ratio,0.04481133
ma21,0.04410351
volatility_21d,0.042146645
stochastic_oscillator,0.0420122
rsi_slope,0.04196336
vix_close,0.041940413
price_to_sma200,0.04182826
ma7,0.04126873
return_1d,0.04032332
vix_ma5,0.03919028
bollinger_upper,0.03903017
ma_spread,0.037694294
mean_sentiment_score,0.02951801
positive,0.0
negative,0.0
neutral,0.0
