feature,importance
ma21,0.054548167
bollinger_lower,0.051493954
atr_ratio,0.051313814
atr,0.05118815
price_to_sma200,0.051017534
vix_close,0.050421286
ma_spread,0.049854267
vix_ma5,0.049233813
rsi,0.049144074
bollinger_upper,0.048665617
rsi_slope,0.047960475
vix_change_1d,0.047512338
return_21d,0.047033805
volume_ratio,0.046232954
return_1d,0.045643087
stochastic_oscillator,0.044876467
volatility_21d,0.044298977
return_5d,0.043457117
sma200,0.04291784
ma7,0.041884374
macd,0.041301847
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
