feature,importance
vix_ma5,0.05592488
volatility_21d,0.047773603
macd,0.046154622
rsi,0.045733344
bollinger_upper,0.04355225
Close_FFD,0.043436382
ma21,0.04282793
return_1d,0.042797603
vix_close,0.04262858
rsi_slope,0.041812357
price_to_sma200,0.04173315
stochastic_oscillator,0.041621353
sma200,0.04148298
bollinger_lower,0.040833037
atr_ratio,0.040620025
return_5d,0.0401063
volume_ratio,0.03985093
ma_spread,0.039718263
mean_sentiment_score,0.03966722
return_21d,0.038405266
atr,0.03810481
vix_change_1d,0.036905468
ma7,0.03663668
negative,0.031673003
positive,0.0
neutral,0.0
