feature,importance
ma21,0.05202285
ma_spread,0.04986457
stochastic_oscillator,0.04851129
return_21d,0.046553403
price_to_sma200,0.0464774
volume_ratio,0.04464557
atr,0.043533716
return_5d,0.043193456
macd,0.042476222
neutral,0.04240389
vix_ma5,0.04194517
Close_FFD,0.04191281
volatility_21d,0.041604772
return_1d,0.041591022
ma7,0.039865144
bollinger_upper,0.03966618
rsi_slope,0.039654516
bollinger_lower,0.0395026
sma200,0.03914798
atr_ratio,0.039082553
rsi,0.037364043
vix_close,0.03673998
vix_change_1d,0.035163227
mean_sentiment_score,0.027077623
negative,0.0
positive,0.0
