feature,importance
atr_ratio,0.048506044
bollinger_lower,0.047768146
volatility_21d,0.04676689
bollinger_upper,0.046007726
return_21d,0.045815382
vix_close,0.045684274
price_to_sma200,0.045630865
Close_FFD,0.044427034
sma200,0.043975163
ma21,0.04344072
return_5d,0.043327186
rsi,0.042746637
ma7,0.042715713
vix_ma5,0.04162898
vix_change_1d,0.041200574
atr,0.039570164
macd,0.03955598
return_1d,0.038405415
rsi_slope,0.037923913
stochastic_oscillator,0.037358195
ma_spread,0.036632113
volume_ratio,0.03646152
mean_sentiment_score,0.03521797
neutral,0.029233381
negative,0.0
positive,0.0
