feature,importance
bollinger_lower,0.05002639
atr,0.047937132
stochastic_oscillator,0.046366543
sma200,0.04613931
macd,0.045841377
volume_ratio,0.04535663
vix_change_1d,0.045255914
Close_FFD,0.04483818
rsi_slope,0.04438748
rsi,0.044069868
volatility_21d,0.04373686
return_21d,0.043380342
ma21,0.04147507
ma_spread,0.041308295
vix_ma5,0.040971734
return_5d,0.040681556
return_1d,0.040152725
price_to_sma200,0.039844304
bollinger_upper,0.039749857
vix_close,0.039349914
ma7,0.038954936
mean_sentiment_score,0.034765117
atr_ratio,0.028736612
neutral,0.026673907
negative,0.0
positive,0.0
