feature,importance
bollinger_upper,0.05181021
return_21d,0.049990613
vix_change_1d,0.04967635
atr,0.048468713
ma21,0.048355952
return_1d,0.047560256
return_5d,0.047401205
Close_FFD,0.046711203
vix_close,0.04632979
atr_ratio,0.04619009
macd,0.045842756
vix_ma5,0.045353573
volatility_21d,0.044884767
ma_spread,0.04431239
stochastic_oscillator,0.04424659
volume_ratio,0.043949366
rsi,0.04392537
rsi_slope,0.04351396
bollinger_lower,0.042392813
price_to_sma200,0.041367367
sma200,0.03951666
ma7,0.038200002
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
