feature,importance
bollinger_lower,0.05932589
ma21,0.049747884
stochastic_oscillator,0.04813069
sma200,0.046675876
Close_FFD,0.04667475
atr,0.04612562
price_to_sma200,0.04576912
atr_ratio,0.04557268
return_1d,0.044542227
rsi_slope,0.04400296
return_5d,0.043941766
rsi,0.043145023
ma7,0.04261872
vix_close,0.042496096
vix_ma5,0.041852776
ma_spread,0.04098701
vix_change_1d,0.04075126
return_21d,0.040120102
volume_ratio,0.040056147
volatility_21d,0.03985913
macd,0.03815556
neutral,0.035832275
bollinger_upper,0.033616427
mean_sentiment_score,0.0
negative,0.0
positive,0.0
