feature,importance
mean_sentiment_score,0.05131677
neutral,0.04837053
macd,0.04539063
rsi,0.045307033
volatility_21d,0.04433465
rsi_slope,0.044133905
volume_ratio,0.04378414
vix_close,0.04308306
ma_spread,0.042414024
vix_change_1d,0.042088356
stochastic_oscillator,0.04158319
return_1d,0.041025136
return_5d,0.040817887
price_to_sma200,0.04075921
sma200,0.04068739
Close_FFD,0.04057429
atr,0.03994288
atr_ratio,0.039206367
bollinger_lower,0.03890763
ma21,0.038681433
bollinger_upper,0.038449712
return_21d,0.038293164
vix_ma5,0.037016552
ma7,0.033832025
negative,0.0
positive,0.0
