feature,importance
sma200,0.056765664
ma7,0.048900586
bollinger_lower,0.04877082
ma21,0.04729597
atr_ratio,0.04606898
rsi_slope,0.046018183
price_to_sma200,0.04527669
macd,0.044640806
stochastic_oscillator,0.04437118
volatility_21d,0.04415272
return_21d,0.043818932
volume_ratio,0.043525476
vix_ma5,0.04326609
vix_change_1d,0.042707637
rsi,0.042093597
Close_FFD,0.041374434
atr,0.04084239
bollinger_upper,0.040498596
return_5d,0.040253654
ma_spread,0.039586574
return_1d,0.03857375
vix_close,0.036786176
mean_sentiment_score,0.034411047
positive,0.0
negative,0.0
neutral,0.0
