feature,importance
price_to_sma200,0.05516365
sma200,0.05078324
stochastic_oscillator,0.050566394
return_1d,0.047775146
volatility_21d,0.04708872
rsi,0.046686433
ma_spread,0.046507705
rsi_slope,0.0458544
vix_change_1d,0.044905156
Close_FFD,0.04488588
atr,0.044363048
macd,0.04435902
return_21d,0.04412855
atr_ratio,0.04408869
return_5d,0.042396404
ma7,0.042338658
vix_ma5,0.040894244
vix_close,0.040808685
bollinger_lower,0.038881935
bollinger_upper,0.038812786
volume_ratio,0.037732113
ma21,0.034775592
neutral,0.026203547
mean_sentiment_score,0.0
negative,0.0
positive,0.0
