feature,importance
ma21,0.053395074
ma7,0.052358907
bollinger_lower,0.0511082
Close_FFD,0.048874673
volatility_21d,0.048235733
atr_ratio,0.04697909
ma_spread,0.04636821
return_5d,0.045267936
vix_change_1d,0.045225203
price_to_sma200,0.044222366
macd,0.044068106
atr,0.042717937
rsi_slope,0.042599786
return_1d,0.042193405
vix_ma5,0.041412845
bollinger_upper,0.041295245
vix_close,0.04056522
return_21d,0.040037844
volume_ratio,0.039066844
rsi,0.03668556
mean_sentiment_score,0.03619693
stochastic_oscillator,0.035964213
sma200,0.03516074
positive,0.0
negative,0.0
neutral,0.0
