feature,importance
return_21d,0.04898486
bollinger_upper,0.046922825
neutral,0.04647233
return_5d,0.04544688
atr,0.044898033
sma200,0.04486817
volatility_21d,0.043628998
ma21,0.042972907
rsi_slope,0.042942822
vix_ma5,0.04268552
vix_change_1d,0.042084347
price_to_sma200,0.041772265
rsi,0.04143542
mean_sentiment_score,0.04143126
bollinger_lower,0.041169986
volume_ratio,0.041129418
return_1d,0.039813217
ma_spread,0.039616972
atr_ratio,0.039215773
stochastic_oscillator,0.037997894
Close_FFD,0.03792188
ma7,0.037193637
macd,0.035371028
vix_close,0.034023497
negative,0.0
positive,0.0
