feature,importance
volatility_21d,0.04814349
vix_ma5,0.04715937
rsi,0.04705111
stochastic_oscillator,0.046400428
Close_FFD,0.04554812
bollinger_lower,0.04360676
bollinger_upper,0.04349265
return_5d,0.042844817
volume_ratio,0.04248203
atr_ratio,0.042376596
sma200,0.041636355
price_to_sma200,0.041563615
atr,0.04128755
return_21d,0.041196473
return_1d,0.041176077
ma_spread,0.041066524
ma7,0.040556405
vix_change_1d,0.04036924
macd,0.04023309
rsi_slope,0.039628167
vix_close,0.039368905
ma21,0.038232673
mean_sentiment_score,0.03333554
positive,0.031244028
negative,0.0
neutral,0.0
