feature,importance
bollinger_lower,0.05660048
return_21d,0.050697718
bollinger_upper,0.049899247
price_to_sma200,0.049303908
macd,0.049245566
ma7,0.04884019
rsi,0.048482608
vix_close,0.048067488
ma21,0.047406133
volatility_21d,0.04690513
rsi_slope,0.046598405
vix_change_1d,0.04619971
Close_FFD,0.04470548
vix_ma5,0.044522446
ma_spread,0.043423418
sma200,0.043202326
return_5d,0.04214794
atr_ratio,0.04040014
atr,0.039789155
stochastic_oscillator,0.039667007
volume_ratio,0.038913768
return_1d,0.034981743
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
