feature,importance
bollinger_lower,0.05221843
atr_ratio,0.049823664
price_to_sma200,0.049689148
Close_FFD,0.048818473
rsi,0.04772004
rsi_slope,0.046567973
ma7,0.046513986
sma200,0.04590552
return_21d,0.045891386
return_5d,0.04582705
ma_spread,0.044931266
volume_ratio,0.044487238
bollinger_upper,0.043903228
vix_ma5,0.04354101
atr,0.042902697
macd,0.042859133
volatility_21d,0.042701073
stochastic_oscillator,0.04180356
return_1d,0.04027973
ma21,0.039796967
vix_close,0.03942817
vix_change_1d,0.036259547
mean_sentiment_score,0.018130736
positive,0.0
negative,0.0
neutral,0.0
