feature,importance
neutral,0.047154382
macd,0.04694934
ma_spread,0.045815006
vix_ma5,0.045488972
rsi,0.045352094
atr,0.045153394
sma200,0.044856455
return_21d,0.044683475
return_1d,0.044626
rsi_slope,0.044290826
price_to_sma200,0.044190172
volatility_21d,0.04330897
ma21,0.04239557
vix_change_1d,0.04135971
return_5d,0.04111858
atr_ratio,0.040977716
volume_ratio,0.040892586
vix_close,0.040399954
bollinger_lower,0.038926743
stochastic_oscillator,0.037397876
mean_sentiment_score,0.036054417
bollinger_upper,0.035918288
Close_FFD,0.032481514
ma7,0.030207964
negative,0.0
positive,0.0
