feature,importance
macd,0.05074951
ma21,0.048352987
vix_ma5,0.04680247
stochastic_oscillator,0.044887252
volume_ratio,0.04473768
atr_ratio,0.04419041
bollinger_lower,0.043602575
neutral,0.04338719
return_21d,0.04330017
return_1d,0.043190513
ma_spread,0.041854694
rsi,0.04068781
price_to_sma200,0.04061552
vix_change_1d,0.040409334
volatility_21d,0.0403425
mean_sentiment_score,0.040248197
rsi_slope,0.04007462
Close_FFD,0.039421853
vix_close,0.039341472
ma7,0.03933661
return_5d,0.03847595
sma200,0.036983784
atr,0.034732062
bollinger_upper,0.03427477
negative,0.0
positive,0.0
