feature,importance
price_to_sma200,0.049533047
bollinger_upper,0.049127594
bollinger_lower,0.04825455
return_21d,0.04787967
sma200,0.047690976
vix_ma5,0.04711528
ma_spread,0.047080576
volatility_21d,0.04644208
vix_close,0.046208404
ma7,0.04588631
return_5d,0.04546301
atr_ratio,0.04442661
stochastic_oscillator,0.043745097
Close_FFD,0.042781945
volume_ratio,0.04231344
vix_change_1d,0.041252
rsi,0.04097415
macd,0.04095662
return_1d,0.04047694
ma21,0.039720654
rsi_slope,0.038753532
atr,0.03861188
mean_sentiment_score,0.025305646
positive,0.0
negative,0.0
neutral,0.0
