feature,importance
neutral,0.058625735
price_to_sma200,0.05249677
return_21d,0.046702743
Close_FFD,0.043935742
vix_change_1d,0.04359998
stochastic_oscillator,0.04323993
volatility_21d,0.04319037
vix_close,0.042852283
atr,0.042413127
macd,0.042373538
ma7,0.042133294
return_5d,0.04177057
sma200,0.041598514
rsi,0.041477047
volume_ratio,0.041430615
atr_ratio,0.04141772
ma_spread,0.04068213
return_1d,0.039797623
rsi_slope,0.038423292
bollinger_lower,0.0361942
vix_ma5,0.036090713
mean_sentiment_score,0.035838466
bollinger_upper,0.03553637
ma21,0.028179165
negative,0.0
positive,0.0
