feature,importance
bollinger_lower,0.05303237
bollinger_upper,0.04805643
sma200,0.0469228
return_21d,0.046494316
Close_FFD,0.04543903
price_to_sma200,0.045410596
stochastic_oscillator,0.045146454
macd,0.04510626
ma_spread,0.043937325
vix_ma5,0.04339458
volatility_21d,0.042749107
volume_ratio,0.041847236
rsi,0.041616518
vix_close,0.04094642
rsi_slope,0.040758796
return_1d,0.04048848
atr,0.04000578
return_5d,0.039589047
atr_ratio,0.03769645
vix_change_1d,0.03768435
ma21,0.035000574
ma7,0.03389537
mean_sentiment_score,0.032950588
neutral,0.03183119
negative,0.0
positive,0.0
