feature,importance
rsi,0.050187368
ma_spread,0.049798205
atr,0.04944361
price_to_sma200,0.049115174
volatility_21d,0.048443824
vix_close,0.048230797
return_1d,0.04813595
macd,0.047457915
vix_change_1d,0.046678215
atr_ratio,0.046587676
Close_FFD,0.046040565
stochastic_oscillator,0.0459258
return_5d,0.045230784
bollinger_upper,0.045002747
vix_ma5,0.04451104
ma7,0.04392132
bollinger_lower,0.043911207
return_21d,0.04145332
ma21,0.04126103
sma200,0.040600248
rsi_slope,0.040554654
volume_ratio,0.037508555
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
