feature,importance
macd,0.052666873
Close_FFD,0.048848055
vix_close,0.04736093
ma_spread,0.047213953
rsi,0.045191504
return_5d,0.04468416
bollinger_lower,0.044535063
return_1d,0.04426537
atr,0.04416888
sma200,0.04400958
bollinger_upper,0.043997303
ma7,0.043964468
volume_ratio,0.043840628
volatility_21d,0.043583553
rsi_slope,0.042559102
vix_ma5,0.04215569
vix_change_1d,0.041362975
price_to_sma200,0.0405355
ma21,0.04033371
atr_ratio,0.040302366
stochastic_oscillator,0.040223587
return_21d,0.039675757
mean_sentiment_score,0.034521043
positive,0.0
negative,0.0
neutral,0.0
