feature,importance
bollinger_lower,0.052580923
sma200,0.05010245
ma21,0.048534207
ma_spread,0.0475156
volatility_21d,0.046928912
return_5d,0.04609587
return_21d,0.04590034
atr,0.04581287
volume_ratio,0.04304199
atr_ratio,0.042421605
Close_FFD,0.042014584
macd,0.041778937
rsi,0.040701415
stochastic_oscillator,0.040599536
rsi_slope,0.04020414
vix_change_1d,0.039560497
mean_sentiment_score,0.03941865
return_1d,0.038664687
bollinger_upper,0.03662139
vix_close,0.036527734
vix_ma5,0.035663676
price_to_sma200,0.03399545
neutral,0.03343146
ma7,0.031883124
negative,0.0
positive,0.0
