feature,importance
Close_FFD,0.05700151
bollinger_lower,0.053248584
volume_ratio,0.05086875
atr_ratio,0.048167396
stochastic_oscillator,0.048062366
price_to_sma200,0.047443487
vix_ma5,0.046326373
macd,0.044981737
ma7,0.044421434
ma_spread,0.044117752
vix_change_1d,0.04378815
atr,0.04322807
ma21,0.042715274
vix_close,0.042354688
volatility_21d,0.041062057
return_5d,0.040036906
return_1d,0.038813226
return_21d,0.03747898
bollinger_upper,0.03580524
rsi_slope,0.03533505
sma200,0.034337398
rsi,0.03321607
neutral,0.032486856
mean_sentiment_score,0.014702709
negative,0.0
positive,0.0
