feature,importance
price_to_sma200,0.051416446
sma200,0.049792483
macd,0.047974493
bollinger_lower,0.047954194
ma_spread,0.04772507
volatility_21d,0.047482744
return_21d,0.0463838
return_1d,0.045980796
bollinger_upper,0.0455908
ma21,0.045035437
ma7,0.044493917
rsi_slope,0.04412992
atr_ratio,0.043911476
Close_FFD,0.043557223
stochastic_oscillator,0.04321828
vix_ma5,0.042738087
vix_change_1d,0.041914053
rsi,0.040686563
atr,0.040676128
vix_close,0.04053784
return_5d,0.037367288
volume_ratio,0.037051693
mean_sentiment_score,0.024381243
positive,0.0
negative,0.0
neutral,0.0
