feature,importance
volatility_21d,0.05193613
volume_ratio,0.046718854
vix_ma5,0.044270683
bollinger_lower,0.04424843
rsi,0.0441084
sma200,0.04369718
price_to_sma200,0.043598335
Close_FFD,0.043428652
ma21,0.04282781
bollinger_upper,0.04181421
return_1d,0.04130379
macd,0.041263394
atr_ratio,0.04118714
ma_spread,0.041118007
ma7,0.040772263
vix_change_1d,0.04062084
stochastic_oscillator,0.040194053
return_5d,0.039878584
vix_close,0.03973785
return_21d,0.03964379
atr,0.039403416
rsi_slope,0.039040234
neutral,0.03761159
mean_sentiment_score,0.031576306
negative,0.0
positive,0.0
