feature,importance
sma200,0.048762385
ma21,0.048161026
vix_close,0.0474146
atr_ratio,0.046728663
bollinger_lower,0.0450554
vix_ma5,0.044952195
rsi_slope,0.044748634
Close_FFD,0.044443004
return_21d,0.04401862
volatility_21d,0.04374525
price_to_sma200,0.043741316
return_5d,0.042644244
bollinger_upper,0.04262091
macd,0.04237505
volume_ratio,0.041438337
stochastic_oscillator,0.04077115
vix_change_1d,0.040498193
rsi,0.03991233
ma_spread,0.039577175
atr,0.038779154
ma7,0.036419537
return_1d,0.03575993
neutral,0.028833874
mean_sentiment_score,0.02859902
negative,0.0
positive,0.0
