feature,importance
ma21,0.052511066
return_21d,0.04991397
ma_spread,0.049784582
macd,0.049437314
vix_ma5,0.04893828
Close_FFD,0.045992862
atr,0.045851417
rsi_slope,0.045832925
mean_sentiment_score,0.045148212
atr_ratio,0.044878703
vix_change_1d,0.044596076
return_5d,0.044314247
vix_close,0.04365505
rsi,0.042679846
stochastic_oscillator,0.042424016
bollinger_upper,0.04217215
return_1d,0.040542085
sma200,0.03884687
volatility_21d,0.038560763
bollinger_lower,0.038395077
volume_ratio,0.0373423
price_to_sma200,0.03532002
ma7,0.032862138
positive,0.0
negative,0.0
neutral,0.0
