feature,importance
ma21,0.054882932
rsi,0.04998562
atr,0.049668875
stochastic_oscillator,0.04951672
Close_FFD,0.047336224
bollinger_lower,0.047286123
ma7,0.046901915
sma200,0.046598144
vix_close,0.046025135
rsi_slope,0.042951874
ma_spread,0.042909086
price_to_sma200,0.04270302
macd,0.042608116
return_21d,0.04253737
vix_change_1d,0.04175174
atr_ratio,0.04162462
volatility_21d,0.041482106
bollinger_upper,0.04037551
volume_ratio,0.0392918
return_1d,0.03911623
vix_ma5,0.038562227
return_5d,0.03636435
mean_sentiment_score,0.029520286
positive,0.0
negative,0.0
neutral,0.0
