feature,importance
bollinger_upper,0.058290202
ma21,0.049023237
macd,0.04882174
atr_ratio,0.048612997
return_21d,0.048090924
price_to_sma200,0.04585217
rsi_slope,0.045258764
volatility_21d,0.045064617
bollinger_lower,0.045000676
atr,0.044030238
sma200,0.04346422
ma_spread,0.043182008
Close_FFD,0.042927377
return_1d,0.042623673
rsi,0.04161516
vix_ma5,0.040104333
ma7,0.039305743
vix_close,0.03862175
stochastic_oscillator,0.038485646
vix_change_1d,0.036990065
volume_ratio,0.036681905
return_5d,0.03667613
neutral,0.022871818
mean_sentiment_score,0.018404601
negative,0.0
positive,0.0
