feature,importance
vix_close,0.05386667
stochastic_oscillator,0.053003486
Close_FFD,0.050911266
vix_ma5,0.049798418
rsi,0.04926884
volatility_21d,0.04843891
atr,0.048115812
return_1d,0.047310445
price_to_sma200,0.04692336
atr_ratio,0.04653349
sma200,0.045987524
bollinger_upper,0.045157496
macd,0.045009155
ma21,0.043591503
bollinger_lower,0.04292021
ma7,0.04284203
ma_spread,0.04252897
return_5d,0.04209783
vix_change_1d,0.040419094
rsi_slope,0.040078465
return_21d,0.037716825
volume_ratio,0.037480246
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
