feature,importance
ma21,0.049133573
volatility_21d,0.04838097
return_5d,0.0476887
atr_ratio,0.046670422
volume_ratio,0.045600113
stochastic_oscillator,0.045408666
atr,0.045379616
price_to_sma200,0.045280635
vix_change_1d,0.044318
return_1d,0.04383604
Close_FFD,0.043709915
return_21d,0.043599397
sma200,0.043465044
bollinger_upper,0.043203123
ma_spread,0.04303391
rsi_slope,0.041997988
vix_ma5,0.04142081
bollinger_lower,0.041255258
macd,0.04108812
ma7,0.04095956
rsi,0.04090603
vix_close,0.039292485
mean_sentiment_score,0.034371633
positive,0.0
negative,0.0
neutral,0.0
