feature,importance
price_to_sma200,0.054611504
rsi,0.048521083
ma7,0.048390742
vix_close,0.048121423
Close_FFD,0.046805102
bollinger_upper,0.046140958
sma200,0.045659177
vix_ma5,0.04475601
return_5d,0.044667173
ma21,0.044549268
macd,0.044064555
bollinger_lower,0.043984786
vix_change_1d,0.04357726
return_21d,0.042625505
volume_ratio,0.042379525
return_1d,0.04223457
ma_spread,0.04117838
rsi_slope,0.04025468
atr,0.040050052
atr_ratio,0.03806995
volatility_21d,0.038045023
stochastic_oscillator,0.03721416
mean_sentiment_score,0.034099113
positive,0.0
negative,0.0
neutral,0.0
