feature,importance
return_21d,0.051973023
atr_ratio,0.051000055
rsi,0.050683133
volume_ratio,0.04933581
sma200,0.049006667
atr,0.048824783
macd,0.048728783
ma_spread,0.047439426
bollinger_upper,0.04679301
vix_ma5,0.046122395
ma7,0.045784462
ma21,0.04474287
price_to_sma200,0.044602845
volatility_21d,0.044396386
bollinger_lower,0.044356804
return_5d,0.043926615
vix_close,0.043308217
rsi_slope,0.042822737
vix_change_1d,0.042325035
Close_FFD,0.03968381
stochastic_oscillator,0.038564116
return_1d,0.035579044
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
