feature,importance
ma21,0.049956325
return_5d,0.049276877
sma200,0.04680725
macd,0.04673585
rsi,0.045801625
bollinger_upper,0.04533768
ma7,0.043728802
vix_close,0.043624517
ma_spread,0.04357411
volatility_21d,0.043536525
stochastic_oscillator,0.043534886
volume_ratio,0.04294223
vix_ma5,0.042745348
Close_FFD,0.042672914
return_21d,0.042311214
bollinger_lower,0.04198972
price_to_sma200,0.04191823
return_1d,0.041763518
atr,0.041669257
vix_change_1d,0.04043546
atr_ratio,0.040400848
mean_sentiment_score,0.039804738
rsi_slope,0.03943202
positive,0.0
negative,0.0
neutral,0.0
