feature,importance
vix_close,0.05088206
rsi_slope,0.04849636
ma_spread,0.04803727
atr_ratio,0.047866076
vix_change_1d,0.047333855
volume_ratio,0.047300108
macd,0.04713037
rsi,0.04677827
vix_ma5,0.044719383
volatility_21d,0.044279505
ma21,0.044171005
return_5d,0.044109095
stochastic_oscillator,0.04361732
ma7,0.043134082
sma200,0.043028448
bollinger_lower,0.042099483
return_21d,0.040448762
price_to_sma200,0.039418187
atr,0.03934358
mean_sentiment_score,0.03892242
return_1d,0.038434945
Close_FFD,0.035536483
bollinger_upper,0.03491294
positive,0.0
negative,0.0
neutral,0.0
