feature,importance
macd,0.04986208
rsi_slope,0.049158335
Close_FFD,0.048767023
ma_spread,0.048207443
sma200,0.047850996
price_to_sma200,0.04633154
volatility_21d,0.04495983
return_5d,0.04485467
bollinger_lower,0.0444132
return_1d,0.044304222
bollinger_upper,0.04381388
atr_ratio,0.043185625
ma21,0.042643424
return_21d,0.042530026
volume_ratio,0.041832104
stochastic_oscillator,0.041681305
mean_sentiment_score,0.04160635
atr,0.041543584
rsi,0.039921172
vix_close,0.039345838
ma7,0.038529932
vix_change_1d,0.037771843
vix_ma5,0.03688559
positive,0.0
negative,0.0
neutral,0.0
