feature,importance
Close_FFD,0.051693365
return_21d,0.047030073
atr_ratio,0.046284158
vix_ma5,0.04617779
rsi_slope,0.046070352
macd,0.045922507
vix_change_1d,0.0458326
ma21,0.04527579
vix_close,0.04404173
rsi,0.043679032
stochastic_oscillator,0.043611407
sma200,0.043499615
bollinger_lower,0.04345902
ma7,0.0431674
return_1d,0.04230945
price_to_sma200,0.042056233
return_5d,0.04197174
volatility_21d,0.041685503
atr,0.041320037
ma_spread,0.040958792
bollinger_upper,0.04002508
mean_sentiment_score,0.038741548
volume_ratio,0.03518676
positive,0.0
negative,0.0
neutral,0.0
