,Open,Close,sma200,rsi,atr,prob_up,cash,holdings,borrowed_margin,total,signal,stop_loss,benchmark
2016-09-06 00:00:00+00:00,12.54,12.35,,,,0.4756944444444444,10000.0,0.0,0.0,10000.0,0,0.0,10000.0
2016-09-07 00:00:00+00:00,12.31,12.37,,,,0.4756944444444444,10000.0,0.0,0.0,10000.0,0,0.0,10016.193
2016-09-08 00:00:00+00:00,12.4,12.4,,,,0.4756944444444444,10000.0,0.0,0.0,10000.0,0,0.0,10040.484
2016-09-09 00:00:00+00:00,12.36,12.26,,,,0.631578947368421,10000.0,0.0,0.0,10000.0,0,0.0,9927.125
2016-09-12 00:00:00+00:00,12.18,12.62,,,,0.99,10000.0,0.0,0.0,10000.0,0,0.0,10218.623
2016-09-13 00:00:00+00:00,12.45,12.32,,,,0.6190476190476191,10000.0,0.0,0.0,10000.0,0,0.0,9975.708
2016-09-14 00:00:00+00:00,12.31,12.22,,,,0.6341791382781794,10000.0,0.0,0.0,10000.0,0,0.0,9894.736
2016-09-15 00:00:00+00:00,12.17,12.37,,,,0.9271480168959001,10000.0,0.0,0.0,10000.0,0,0.0,10016.194
2016-09-16 00:00:00+00:00,12.24,12.26,,,,0.6190476190476191,10000.0,0.0,0.0,10000.0,0,0.0,9927.126
2016-09-19 00:00:00+00:00,12.33,12.26,,,,0.631578947368421,10000.0,0.0,0.0,10000.0,0,0.0,9927.126
2016-09-20 00:00:00+00:00,12.38,12.19,,,,0.631578947368421,10000.0,0.0,0.0,10000.0,0,0.0,9870.445
2016-09-21 00:00:00+00:00,12.24,12.24,,,,0.631578947368421,10000.0,0.0,0.0,10000.0,0,0.0,9910.931
2016-09-22 00:00:00+00:00,12.29,12.34,,,,0.6190476190476191,10000.0,0.0,0.0,10000.0,0,0.0,9991.903
2016-09-23 00:00:00+00:00,12.3,12.31,,49.65034,,0.4756944444444444,10000.0,0.0,0.0,10000.0,0,0.0,9967.612
2016-09-26 00:00:00+00:00,12.2,12.01,,48.63014,0.25785726,0.8602325775522586,10000.0,0.0,0.0,10000.0,0,0.0,9724.697
