feature,importance
stochastic_oscillator,0.048090916
macd,0.04796988
volatility_21d,0.04697038
atr_ratio,0.046485625
atr,0.045031644
volume_ratio,0.044730663
ma_spread,0.04463517
price_to_sma200,0.044608098
bollinger_lower,0.044436008
bollinger_upper,0.044424538
rsi_slope,0.044077106
vix_ma5,0.043962743
ma7,0.043696042
vix_change_1d,0.042368107
vix_close,0.042343166
ma21,0.041717645
rsi,0.0411725
Close_FFD,0.040564694
return_5d,0.039262787
return_21d,0.03691532
sma200,0.03632679
return_1d,0.035220552
neutral,0.032857925
mean_sentiment_score,0.022131668
negative,0.0
positive,0.0
