feature,importance
ma_spread,0.047780186
atr_ratio,0.047147132
volatility_21d,0.04694413
bollinger_lower,0.04512117
neutral,0.045035876
bollinger_upper,0.04502911
return_1d,0.04352435
atr,0.04350884
rsi_slope,0.043457996
vix_close,0.04325249
sma200,0.042322367
mean_sentiment_score,0.042257674
rsi,0.041720748
macd,0.041246433
ma7,0.041199382
vix_ma5,0.040704284
return_21d,0.040265154
ma21,0.039647855
vix_change_1d,0.039624836
volume_ratio,0.039017227
Close_FFD,0.03680184
return_5d,0.036653332
price_to_sma200,0.03611595
stochastic_oscillator,0.03162163
negative,0.0
positive,0.0
