feature,importance
neutral,0.060003646
vix_close,0.052583575
bollinger_upper,0.0510385
return_21d,0.05091237
price_to_sma200,0.047305867
atr,0.04512175
atr_ratio,0.044107925
return_1d,0.04389736
mean_sentiment_score,0.043664142
vix_ma5,0.042245843
rsi,0.041894797
stochastic_oscillator,0.041572317
rsi_slope,0.04106244
return_5d,0.04099136
ma_spread,0.04090625
volume_ratio,0.040535167
vix_change_1d,0.04013046
ma21,0.039954487
ma7,0.03983655
sma200,0.03956112
macd,0.03923929
volatility_21d,0.037241764
bollinger_lower,0.036193028
positive,0.0
negative,0.0
