feature,importance
bollinger_lower,0.05039459
macd,0.048272803
return_21d,0.048114184
atr_ratio,0.04627312
ma21,0.046027176
volume_ratio,0.044284113
volatility_21d,0.04340058
atr,0.043046676
rsi_slope,0.04251159
return_5d,0.042363495
vix_ma5,0.04200617
price_to_sma200,0.041729465
ma7,0.04168012
rsi,0.041333236
sma200,0.041129947
vix_close,0.040137745
stochastic_oscillator,0.03996284
Close_FFD,0.03994919
return_1d,0.038088333
ma_spread,0.037892044
neutral,0.03778623
bollinger_upper,0.036403954
vix_change_1d,0.035824563
mean_sentiment_score,0.03138786
negative,0.0
positive,0.0
