feature,importance
sma200,0.05295682
price_to_sma200,0.050567165
stochastic_oscillator,0.049223274
Close_FFD,0.048248027
volume_ratio,0.04787233
return_21d,0.047871828
rsi_slope,0.047671128
return_5d,0.047611486
vix_change_1d,0.047010373
ma21,0.046497475
bollinger_lower,0.0459672
vix_ma5,0.045657758
atr_ratio,0.045412794
return_1d,0.04498903
macd,0.044768687
volatility_21d,0.043067425
ma_spread,0.04240213
vix_close,0.04239606
rsi,0.041432112
atr,0.040998477
bollinger_upper,0.04094623
ma7,0.036432143
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
