feature,importance
price_to_sma200,0.047863524
atr,0.04574472
return_21d,0.045316346
volume_ratio,0.044207864
rsi,0.044102278
vix_ma5,0.04303398
sma200,0.04245833
bollinger_lower,0.041923802
stochastic_oscillator,0.04176034
vix_close,0.04124031
neutral,0.041034263
atr_ratio,0.040940557
return_5d,0.040729705
Close_FFD,0.040103562
ma_spread,0.03989336
vix_change_1d,0.039554875
macd,0.038201544
ma7,0.038076375
rsi_slope,0.037899572
volatility_21d,0.036824234
return_1d,0.035772737
ma21,0.035353053
negative,0.033417303
mean_sentiment_score,0.03243897
bollinger_upper,0.03210831
positive,0.0
