feature,importance
bollinger_upper,0.050180458
sma200,0.049606543
return_21d,0.049379446
atr,0.04785941
rsi,0.046932496
rsi_slope,0.04678495
ma21,0.045339048
volume_ratio,0.04481346
Close_FFD,0.044696532
vix_close,0.044059742
volatility_21d,0.04392599
return_5d,0.04368802
price_to_sma200,0.04366436
bollinger_lower,0.04218229
return_1d,0.041403987
ma_spread,0.041323163
atr_ratio,0.040764622
ma7,0.04023616
macd,0.04007469
vix_change_1d,0.039452933
vix_ma5,0.039024908
stochastic_oscillator,0.036341637
mean_sentiment_score,0.03342677
neutral,0.004838373
negative,0.0
positive,0.0
