feature,importance
sma200,0.056745768
rsi,0.052144174
return_1d,0.051005267
atr,0.04898258
ma_spread,0.048496794
bollinger_upper,0.04831478
bollinger_lower,0.048248656
atr_ratio,0.046773203
volatility_21d,0.045766845
price_to_sma200,0.0456885
return_21d,0.045359768
rsi_slope,0.044893015
vix_change_1d,0.044238027
stochastic_oscillator,0.043716185
macd,0.0432199
Close_FFD,0.041906066
vix_close,0.04170483
vix_ma5,0.040893156
ma7,0.04083185
return_5d,0.04058587
ma21,0.04056846
volume_ratio,0.039916355
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
