feature,importance
bollinger_lower,0.04924464
ma7,0.049194586
macd,0.04910763
vix_close,0.048877124
vix_ma5,0.048270192
return_21d,0.047644284
sma200,0.046388254
ma21,0.0457406
return_5d,0.045369454
mean_sentiment_score,0.04536627
vix_change_1d,0.044728763
volatility_21d,0.043836467
price_to_sma200,0.043482658
rsi,0.042271066
stochastic_oscillator,0.04193378
volume_ratio,0.04193348
ma_spread,0.040263135
rsi_slope,0.03876066
atr,0.038562704
return_1d,0.03802103
Close_FFD,0.037856724
atr_ratio,0.037200492
bollinger_upper,0.03594595
positive,0.0
negative,0.0
neutral,0.0
