feature,importance
bollinger_lower,0.053274356
atr_ratio,0.049155775
sma200,0.04840165
bollinger_upper,0.048075493
atr,0.046894677
ma_spread,0.046009913
return_1d,0.045747884
return_5d,0.045710567
rsi,0.044960212
stochastic_oscillator,0.04413443
return_21d,0.04386105
vix_ma5,0.042413075
vix_change_1d,0.042237613
rsi_slope,0.041985627
Close_FFD,0.04118367
price_to_sma200,0.041044455
ma21,0.04050905
ma7,0.03977168
volume_ratio,0.03957051
volatility_21d,0.039075673
vix_close,0.03886613
macd,0.038814195
mean_sentiment_score,0.038302302
positive,0.0
negative,0.0
neutral,0.0
