,Open,Close,sma200,rsi,atr,prob_up,cash,holdings,borrowed_margin,total,signal,stop_loss,benchmark
2016-09-06 00:00:00+00:00,30.4,30.4,,,,0.5477528089887641,10000.0,0.0,0.0,10000.0,0,0.0,10000.0
2016-09-07 00:00:00+00:00,30.35,30.4,,,,0.5477528089887641,10000.0,0.0,0.0,10000.0,0,0.0,10000.0
2016-09-08 00:00:00+00:00,30.26,30.37,,,,0.5477528089887641,10000.0,0.0,0.0,10000.0,0,0.0,9990.132
2016-09-09 00:00:00+00:00,30.22,29.53,,,,0.5477528089887641,10000.0,0.0,0.0,10000.0,0,0.0,9713.816
2016-09-12 00:00:00+00:00,29.45,30.29,,,,0.5477528089887641,10000.0,0.0,0.0,10000.0,0,0.0,9963.816
2016-09-13 00:00:00+00:00,29.95,29.78,,,,0.7142857142857143,10000.0,0.0,0.0,10000.0,0,0.0,9796.053
2016-09-14 00:00:00+00:00,29.85,29.39,,,,0.7142857142857143,10000.0,0.0,0.0,10000.0,0,0.0,9667.763
2016-09-15 00:00:00+00:00,29.34,29.98,,,,0.7142857142857143,10000.0,0.0,0.0,10000.0,0,0.0,9861.842
2016-09-16 00:00:00+00:00,29.93,29.25,,,,0.75,10000.0,0.0,0.0,10000.0,0,0.0,9621.71
2016-09-19 00:00:00+00:00,29.84,30.65,,,,0.7142857142857143,10000.0,0.0,0.0,10000.0,0,0.0,10082.236
2016-09-20 00:00:00+00:00,30.88,30.66,,,,0.75,10000.0,0.0,0.0,10000.0,0,0.0,10085.526
2016-09-21 00:00:00+00:00,30.76,31.07,,,,0.7142857142857143,10000.0,0.0,0.0,10000.0,0,0.0,10220.395
2016-09-22 00:00:00+00:00,31.1,31.64,,,,0.5477528089887641,10000.0,0.0,0.0,10000.0,0,0.0,10407.895
2016-09-23 00:00:00+00:00,31.38,31.47,,59.935898,,0.5477528089887641,10000.0,0.0,0.0,10000.0,0,0.0,10351.974
2016-09-26 00:00:00+00:00,31.18,30.97,,58.346333,0.6750001,0.5477528089887641,-10.0,9995.002498750626,0.0,9985.002498750626,1,,10187.5
2016-09-27 00:00:00+00:00,30.84,31.15,,54.124454,0.69821423,0.7142857142857143,-10.0,10053.09394214941,0.0,10043.09394214941,0,,10246.71
2016-09-28 00:00:00+00:00,31.26,31.75,,55.28914,0.6953572,0.7142857142857143,-10.0,10246.732602220856,0.0,10236.732602220856,0,,10444.077
2016-09-29 00:00:00+00:00,31.56,31.1,,59.007824,0.72249997,0.7142857142857143,-10.0,10036.957318473851,0.0,10026.957318473851,0,,10230.263
2016-09-30 00:00:00+00:00,31.14,31.69,,60.508698,0.7239286,0.7142857142857143,-10.0,10227.369294408267,0.0,10217.369294408267,0,,10424.341
2016-10-03 00:00:00+00:00,31.35,31.35,,59.58904,0.7039284,0.7142857142857143,-10.0,10117.640306730449,0.0,10107.640306730449,0,,10312.499
