feature,importance
bollinger_upper,0.051265925
vix_close,0.0510111
ma7,0.050394338
ma_spread,0.049302623
macd,0.048967615
Close_FFD,0.048414398
ma21,0.047942452
vix_change_1d,0.0476505
rsi,0.046361923
atr_ratio,0.045856584
return_21d,0.04495341
return_5d,0.044362668
volatility_21d,0.044118043
sma200,0.043674987
stochastic_oscillator,0.04357039
return_1d,0.043135326
volume_ratio,0.04304283
rsi_slope,0.04258047
vix_ma5,0.042406715
bollinger_lower,0.04155033
atr,0.04071837
price_to_sma200,0.03871897
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
