feature,importance
ma21,0.04875801
atr_ratio,0.048566263
sma200,0.045958024
vix_ma5,0.045752767
return_1d,0.045144547
atr,0.04504062
return_21d,0.04491667
ma7,0.044837512
rsi,0.044529177
Close_FFD,0.043938354
macd,0.04335105
ma_spread,0.04274852
volatility_21d,0.041918598
stochastic_oscillator,0.041895304
vix_close,0.04098964
bollinger_lower,0.040460307
bollinger_upper,0.039422512
volume_ratio,0.039155312
price_to_sma200,0.038953338
vix_change_1d,0.038409837
return_5d,0.036855802
rsi_slope,0.036023397
neutral,0.03359422
mean_sentiment_score,0.02878023
negative,0.0
positive,0.0
