feature,importance
atr_ratio,0.04882271
bollinger_upper,0.048535354
bollinger_lower,0.047581237
vix_close,0.04705738
ma7,0.04488882
positive,0.044852838
ma21,0.044109806
rsi,0.043787267
rsi_slope,0.04331214
return_5d,0.042978216
price_to_sma200,0.0427376
volatility_21d,0.04239428
sma200,0.04214025
vix_ma5,0.040927757
return_1d,0.04081397
atr,0.04002668
volume_ratio,0.039798897
mean_sentiment_score,0.03845363
return_21d,0.03795889
macd,0.03779484
vix_change_1d,0.03772107
Close_FFD,0.035637558
stochastic_oscillator,0.03403196
ma_spread,0.033636887
negative,0.0
neutral,0.0
