feature,importance
sma200,0.048326727
positive,0.048113525
atr,0.047639724
volatility_21d,0.045906767
return_21d,0.04539153
Close_FFD,0.045307964
return_5d,0.044912905
atr_ratio,0.04443586
ma21,0.044359993
ma_spread,0.044151664
price_to_sma200,0.042935506
bollinger_lower,0.041923344
vix_ma5,0.04045136
rsi_slope,0.03986538
bollinger_upper,0.039761342
vix_close,0.038893122
vix_change_1d,0.038742177
stochastic_oscillator,0.03847472
rsi,0.03834413
return_1d,0.03821944
volume_ratio,0.03752815
macd,0.03744974
ma7,0.035908252
mean_sentiment_score,0.0329567
negative,0.0
neutral,0.0
