feature,importance
Close_FFD,0.047707174
sma200,0.047695007
vix_close,0.046783756
atr_ratio,0.04663219
bollinger_lower,0.045961127
ma21,0.045801982
stochastic_oscillator,0.04452886
vix_ma5,0.04350939
volume_ratio,0.043274295
return_21d,0.042533018
rsi_slope,0.042240694
ma_spread,0.04220608
vix_change_1d,0.04200556
price_to_sma200,0.0416195
bollinger_upper,0.04048938
ma7,0.04034837
macd,0.04031706
volatility_21d,0.040017057
rsi,0.039448615
return_1d,0.039156992
atr,0.037009962
return_5d,0.03615115
neutral,0.032997612
mean_sentiment_score,0.031565137
negative,0.0
positive,0.0
