feature,importance
vix_ma5,0.054371066
bollinger_upper,0.051782947
rsi,0.04972432
return_21d,0.04618074
bollinger_lower,0.046180118
price_to_sma200,0.045455992
rsi_slope,0.045121375
vix_change_1d,0.04459257
atr,0.044538036
Close_FFD,0.044530436
ma21,0.044125736
sma200,0.04357617
macd,0.043492336
volume_ratio,0.043361764
stochastic_oscillator,0.04305542
volatility_21d,0.041975044
return_5d,0.041500103
ma_spread,0.041157633
ma7,0.040201925
return_1d,0.039703082
vix_close,0.039113495
atr_ratio,0.03894982
mean_sentiment_score,0.027309923
positive,0.0
negative,0.0
neutral,0.0
