feature,importance
atr_ratio,0.057728082
vix_ma5,0.05147456
bollinger_lower,0.047067717
return_21d,0.04640401
vix_close,0.04592123
ma7,0.04512184
ma_spread,0.044085383
bollinger_upper,0.0439376
volatility_21d,0.043066017
ma21,0.043013677
return_1d,0.042721163
price_to_sma200,0.04263071
return_5d,0.042499263
stochastic_oscillator,0.041438468
volume_ratio,0.039997336
rsi,0.03990609
macd,0.039657883
vix_change_1d,0.03901918
mean_sentiment_score,0.03762783
Close_FFD,0.036077466
atr,0.03593438
sma200,0.035896614
rsi_slope,0.03353466
neutral,0.025238888
negative,0.0
positive,0.0
