feature,importance
return_21d,0.05165665
ma_spread,0.051032763
atr,0.050367698
return_5d,0.048935182
rsi,0.048851952
bollinger_lower,0.047930602
ma21,0.04758798
sma200,0.047408283
price_to_sma200,0.046706118
bollinger_upper,0.046211034
macd,0.04619814
Close_FFD,0.04480012
atr_ratio,0.044738688
stochastic_oscillator,0.044078622
volume_ratio,0.042760152
return_1d,0.04274142
ma7,0.04271907
vix_close,0.042272344
rsi_slope,0.04183906
volatility_21d,0.041668274
vix_change_1d,0.041311372
vix_ma5,0.03818447
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
