feature,importance
atr,0.0524885
return_1d,0.050798286
sma200,0.048122853
bollinger_upper,0.047156036
atr_ratio,0.046857204
price_to_sma200,0.046342816
macd,0.045366738
vix_ma5,0.04467223
ma21,0.044391748
return_21d,0.044374313
ma7,0.044217862
vix_close,0.043197036
stochastic_oscillator,0.04293245
volatility_21d,0.042856254
return_5d,0.042425178
vix_change_1d,0.042200275
volume_ratio,0.041762296
Close_FFD,0.04099934
rsi_slope,0.040829055
bollinger_lower,0.040268067
rsi,0.03640979
ma_spread,0.03459433
mean_sentiment_score,0.034574065
neutral,0.0021633252
negative,0.0
positive,0.0
